date,volume,open,close,high,low,adjclose
2019-04-18,8400,90.31999969482422,90.04000091552734,90.31999969482422,89.9520034790039,90.04000091552734
2019-04-17,9400,90.4800033569336,90.12699890136719,90.4800033569336,90.08999633789062,90.12699890136719
2019-04-16,11800,90.38999938964844,90.3239974975586,90.38999938964844,90.3239974975586,90.3239974975586
2019-04-15,7800,90.36000061035156,90.25399780273438,90.36000061035156,90.23999786376953,90.25399780273438
2019-04-12,28000,90.31999969482422,90.38999938964844,90.38999938964844,90.19000244140625,90.38999938964844
2019-04-11,6500,89.86799621582031,90.07099914550781,90.0719985961914,89.86799621582031,90.07099914550781
2019-04-10,9500,89.63999938964844,89.78600311279297,89.78600311279297,89.56999969482422,89.78600311279297
2019-04-09,31900,89.5199966430664,89.49400329589844,89.62000274658203,89.4800033569336,89.49400329589844
2019-04-08,11500,89.61000061035156,89.64199829101562,89.68000030517578,89.5719985961914,89.64199829101562
2019-04-05,7400,89.62999725341797,89.62999725341797,89.69000244140625,89.60099792480469,89.62999725341797
2019-04-04,6000,89.4000015258789,89.47799682617188,89.47799682617188,89.37999725341797,89.47799682617188
2019-04-03,8800,89.43000030517578,89.38099670410156,89.51899719238281,89.38099670410156,89.38099670410156
2019-04-02,13200,89.30999755859375,89.29299926757812,89.30999755859375,89.10099792480469,89.29299926757812
2019-04-01,12900,89.66999816894531,89.73300170898438,89.83000183105469,89.66000366210938,89.33700561523438
2019-03-29,8700,89.36000061035156,89.447998046875,89.47000122070312,89.3499984741211,89.05326080322266
2019-03-28,9300,88.91999816894531,89.06800079345703,89.08999633789062,88.9000015258789,88.67493438720703
2019-03-27,8800,88.76000213623047,88.80899810791016,88.88500213623047,88.55000305175781,88.41707611083984
2019-03-26,8600,89.06999969482422,88.80000305175781,89.06999969482422,88.7699966430664,88.40811920166016
2019-03-25,8300,88.88999938964844,88.75,88.93000030517578,88.55699920654297,88.35833740234375
2019-03-22,7800,89.2699966430664,88.89399719238281,89.2699966430664,88.86000061035156,88.50170135498047
2019-03-21,14200,89.36000061035156,89.51000213623047,89.56999969482422,89.36000061035156,89.114990234375
2019-03-20,8200,89.3280029296875,89.5009994506836,89.6780014038086,89.21099853515625,89.10602569580078
2019-03-19,15000,89.47000122070312,89.40799713134766,89.58000183105469,89.35099792480469,89.01343536376953
2019-03-18,14700,89.33999633789062,89.3499984741211,89.44999694824219,89.29000091552734,88.9556884765625
2019-03-15,17400,89.37999725341797,89.34100341796875,89.46600341796875,89.33999633789062,88.94673919677734
2019-03-14,10200,89.42500305175781,89.36799621582031,89.4739990234375,89.33000183105469,88.9736099243164
2019-03-13,5300,89.29499816894531,89.34200286865234,89.38999938964844,89.29499816894531,88.9477310180664
2019-03-12,9700,89.11000061035156,89.11499786376953,89.20999908447266,89.06700134277344,88.72172546386719
2019-03-11,12700,88.68000030517578,89.03600311279297,89.05000305175781,88.68000030517578,88.64308166503906
2019-03-08,10300,88.6500015258789,88.7040023803711,88.70999908447266,88.46299743652344,88.31254577636719
2019-03-07,9000,89.05999755859375,88.89199829101562,89.05999755859375,88.80000305175781,88.49971008300781
2019-03-06,28500,89.20999908447266,89.06300354003906,89.20999908447266,89.01000213623047,88.66996002197266
2019-03-05,21500,89.37000274658203,89.31800079345703,89.37000274658203,89.2699966430664,88.92383575439453
2019-03-04,11800,89.58000183105469,89.2699966430664,89.68800354003906,89.23999786376953,88.87604522705078
