date,volume,open,close,high,low,adjclose
2019-04-18,10000,3.930000066757202,4.159999847412109,4.159999847412109,3.930000066757202,4.159999847412109
2019-04-17,5200,4.400000095367432,3.890000104904175,4.400000095367432,3.869999885559082,3.890000104904175
2019-04-16,22200,3.9100000858306885,3.859999895095825,3.9100000858306885,3.819999933242798,3.859999895095825
2019-04-15,5600,3.9700000286102295,3.9000000953674316,4.099999904632568,3.890000104904175,3.9000000953674316
2019-04-12,39800,4.360000133514404,3.9800000190734863,4.380000114440918,3.819999933242798,3.9800000190734863
2019-04-11,3700,4.260000228881836,4.329999923706055,4.400000095367432,4.25,4.329999923706055
2019-04-10,6400,4.409999847412109,4.300000190734863,4.5,4.269999980926514,4.300000190734863
2019-04-09,6900,4.300000190734863,4.360000133514404,4.400000095367432,4.300000190734863,4.360000133514404
2019-04-08,8200,4.480000019073486,4.380000114440918,4.489999771118164,4.329999923706055,4.380000114440918
2019-04-05,1700,4.420000076293945,4.440000057220459,4.449999809265137,4.309999942779541,4.440000057220459
2019-04-04,100,4.46999979019165,4.46999979019165,4.46999979019165,4.46999979019165,4.46999979019165
2019-04-03,500,4.400000095367432,4.46999979019165,4.46999979019165,4.400000095367432,4.46999979019165
2019-04-02,1400,4.5,4.5,4.5,4.369999885559082,4.5
2019-04-01,3700,4.210000038146973,4.340000152587891,4.480000019073486,4.199999809265137,4.340000152587891
2019-03-29,9700,4.519999980926514,4.360000133514404,4.519999980926514,4.300000190734863,4.360000133514404
2019-03-28,2900,4.650000095367432,4.25,4.800000190734863,4.230000019073486,4.25
2019-03-27,10900,4.199999809265137,4.210000038146973,4.210000038146973,3.819999933242798,4.210000038146973
2019-03-26,64300,4.480000019073486,4.110000133514404,4.75,4.110000133514404,4.110000133514404
2019-03-25,9000,4.690000057220459,4.349999904632568,4.739999771118164,4.349999904632568,4.349999904632568
2019-03-22,100,4.739999771118164,4.739999771118164,4.739999771118164,4.739999771118164,4.739999771118164
2019-03-21,87000,4.650000095367432,4.429999828338623,4.75,4.300000190734863,4.429999828338623
2019-03-20,9700,5.179999828338623,4.710000038146973,5.179999828338623,4.53000020980835,4.710000038146973
2019-03-19,7800,4.75,4.650000095367432,4.78000020980835,4.650000095367432,4.650000095367432
2019-03-18,34600,5.0,4.849999904632568,5.0,4.699999809265137,4.849999904632568
2019-03-15,148400,4.099999904632568,5.0,5.539999961853027,3.890000104904175,5.0
2019-03-14,18400,4.860000133514404,4.199999809265137,4.860000133514404,4.110000133514404,4.199999809265137
2019-03-13,8200,4.210000038146973,4.329999923706055,4.420000076293945,4.199999809265137,4.329999923706055
2019-03-12,29400,4.070000171661377,4.349999904632568,4.420000076293945,4.070000171661377,4.349999904632568
2019-03-11,19500,4.159999847412109,4.159999847412109,4.650000095367432,3.9200000762939453,4.159999847412109
